symbol,adj growth,wacc,roa,dcf,current price,future price,growth,avg roc,niev,cash,net_margin
UNIT,-15.47,0.0944,-0.03,-2.1595813631055462e+17,7.46,-914801602.03,-12262756159.0,-0.03,0.07,0.27,0.11
AMTB,-15.07,0.0579,0.01,-2.125168991575596e+17,29.77,-5727724270.62,-19239920391.0,0.04,0.1,0.04,0.33
TKAT,10.45,0.23629999999999998,-0.76,-2718027609172547.5,0.76,-194737387.28,-25623340532.0,-3.07,-2.84,0.17,-250.61
ACEL,-18.62,0.09369999999999999,0.0,-3.298699488646253e+17,8.64,-3506747823.52,-40587359169.0,0.0,0.04,2.77,0.04
BBAI,10.43,0.0836,,-3.199044784223013e+16,0.9536,-235976925.2,-24745902491.0,,-0.96,0.98,-0.85
BBAI,10.43,0.0836,,-3.199044784223013e+16,0.9536,-235976925.2,-24745902491.0,,-0.96,0.98,-0.85
BCTX,13.54,0.0974,-4.74,-5.379561653229747e+16,5.53,-3380650578.92,-61132921961.0,1.84,-0.3,43.61,-inf
BCTX,13.54,0.0974,-4.74,-5.379561653229747e+16,5.53,-3380650578.92,-61132921961.0,1.84,-0.3,43.61,-inf
TRGP,-28.22,0.1547,-0.03,-2.280680072969491e+19,75.19,-99605195088.02,-132471332841.00002,-0.03,0.0,0.07,0.0
AU,-18.28,0.1356,0.06,-3.8014895956500004e+18,18.66,-9108746165.69,-48814288233.0,0.06,0.08,1.45,0.15
AU,-18.28,0.1356,0.06,-3.8014895956500004e+18,18.66,-9108746165.69,-48814288233.0,0.06,0.08,1.45,0.15
ACHR,12.83,0.0155,-0.38,-8.493355261074529e+17,2.54,-4779979999.03,-188188189038.0,-0.41,-0.56,26.39,-inf
BBW,-20.8,0.1124,-0.0,-1.2078613735967304e+18,25.28,-73975757517.65,-292625623192.0,-0.0,0.11,0.34,0.11
BBW,-20.8,0.1124,-0.0,-1.2078613735967304e+18,25.28,-73975757517.65,-292625623192.0,-0.0,0.11,0.34,0.11
VLCN,15.63,0.0084,-1.82,-5.455266904120387e+17,1.2,-31517666963.94,-2626472247095.0,-0.7,-1.93,0.86,-89.4
VTEX,21.58,0.0444,-0.07,-9.534928827088601e+18,4.23,-128350861876.6,-3034299335244.0,-0.08,-0.08,2.05,-0.48
WPRT,-41.17,0.145,-0.03,-1.59665487991937e+20,0.9988,-934842488564.8,-93596564734261.0,-0.05,0.08,0.85,0.04
ATIP,31.45,0.0155,,-4.0731783432505723e+21,0.3804,-20649408089319.22,-5428340717486750.0,,-10.37,0.35,-1.27
ATIP,31.45,0.0155,,-4.0731783432505723e+21,0.3804,-20649408089319.22,-5428340717486750.0,,-10.37,0.35,-1.27
WALD,72.89,0.029300000000000003,-0.41,-1.0995899601840215e+23,9.6,-3187217275895714.5,-3.3200179957247124e+16,5.98,-0.03,4.09,-inf
BODY,63.74,0.08789999999999999,-0.08,-3.2457115568652316e+23,0.7,-1929467451084445.0,-2.75638207297778e+17,-0.12,-1.05,0.44,-0.26
BODY,63.74,0.08789999999999999,-0.08,-3.2457115568652316e+23,0.7,-1929467451084445.0,-2.75638207297778e+17,-0.12,-1.05,0.44,-0.26
AIG,-126.04,0.077,0.0,-5.367301547022204e+27,62.75,-6.464307574450529e+18,-1.0301685377610404e+19,0.0,0.18,0.01,0.18
ADRA,-166.06,0.0005,0.0,-4.405655883623184e+25,10.0848,-3.8310051161940726e+18,-3.79879136541535e+19,-0.32,0.02,1.65,inf
VINC,103.23,0.0141,,-7.555903835519641e+24,0.72,-3.5944378912234086e+17,-4.992274848921401e+19,,-2.6,8.01,-inf
UPH,103.85,0.0356,-0.3,-5.735738673972373e+25,0.336,-3.9762486474678496e+17,-1.1834073355559076e+20,-0.37,-7.04,0.6,-2.75
ARQQ,159.37,0.0451,-0.77,-1.9275870438001403e+27,6.98,-1.6053459510465634e+19,-2.2999225659692886e+20,-0.98,-0.32,5.1,-5671.66
VCNX,-0.05,0.1157,-3.25,,0.6507,,,7.16,-1.12,3.81,-24.87
AGE,0.0,0.094,-1.96,,0.55,,,1.31,-0.42,0.07,0.0
ANTE,-1.16,0.0524,-0.28,,0.63,,,1.18,-1.55,0.01,-1.48
VTVT,0.19,0.055099999999999996,-0.85,,0.82,,,0.54,-0.24,1.58,-3.24
BSIG,0.63,0.0983,0.4,,20.82,,,0.52,0.89,1.58,1.59
BSIG,0.63,0.0983,0.4,,20.82,,,0.52,0.89,1.58,1.59
ZYXI,0.19,0.0629,0.27,,13.8,,,0.37,0.03,1.86,0.13
XPEL,0.37,0.14980000000000002,0.24,,70.0,,,0.32,0.02,0.27,0.12
VMW,0.47,0.0639,0.12,,120.84,,,0.19,0.04,0.37,0.14
ZCMD,0.0,0.0163,0.14,,1.21,,,0.17,0.01,3.88,0.0
VGR,0.45,0.0827,0.11,,11.4,,,0.14,0.13,1.17,0.28
AOSL,-1.69,0.1727,0.1,,34.56,,,0.13,0.5,1.17,0.58
ASAI,0.1,0.0438,0.07,,19.76,,,0.13,0.3,0.3,0.04
BNTX,151.37,0.0265,0.09,,169.74,,,0.12,0.25,0.49,0.54
BNTX,151.37,0.0265,0.09,,169.74,,,0.12,0.25,0.49,0.54
CANG,1.54,0.0229,0.09,,1.39,,,0.12,-0.04,0.42,-0.0
CANG,1.54,0.0229,0.09,,1.39,,,0.12,-0.04,0.42,-0.0
ATNF,0.23,0.0169,-2.74,,0.413,,,0.12,-1.45,0.42,-inf
ATNF,0.23,0.0169,-2.74,,0.413,,,0.12,-1.45,0.42,-inf
VIOT,0.57,0.0705,0.05,,1.02,,,0.11,1.25,0.37,0.02
WW,-0.21,0.0625,0.08,,3.94,,,0.11,0.24,0.67,0.06
TAIT,0.18,0.0674,0.09,,3.61,,,0.1,0.09,2.18,0.23
WFCF,0.41,0.0756,0.09,,14.6001,,,0.1,0.03,1.81,0.14
CBOE,0.06,0.0784,0.08,,128.33,,,0.09,0.04,0.29,0.15
CBOE,0.06,0.0784,0.08,,128.33,,,0.09,0.04,0.29,0.15
TRMB,0.19,0.11900000000000001,0.06,,61.04,,,0.08,0.03,0.27,0.13
XYF,-0.99,0.0304,0.06,,2.2773,,,0.07,6.73,0.42,0.23
BWFG,0.64,0.08259999999999999,0.01,,30.44,,,0.07,0.11,0.16,0.37
BWFG,0.64,0.08259999999999999,0.01,,30.44,,,0.07,0.11,0.16,0.37
BRKL,0.23,0.062400000000000004,0.01,,13.98,,,0.07,0.11,0.01,0.36
BRKL,0.23,0.062400000000000004,0.01,,13.98,,,0.07,0.11,0.01,0.36
WAFD,0.04,0.059000000000000004,0.01,,34.92,,,0.07,0.1,0.04,0.36
ZWS,0.87,0.0889,0.05,,24.89,,,0.07,0.04,0.4,0.13
ARHS,0.76,0.0332,0.03,,10.26,,,0.07,0.01,0.31,0.03
AIZ,0.62,0.061799999999999994,0.02,,128.48,,,0.06,0.19,0.08,0.13
TD,0.06,0.0507,0.01,,68.59,,,0.05,0.11,0.0,0.33
WSBC,0.19,0.0711,0.01,,40.11,,,0.05,0.1,0.09,0.37
TEX,-5.26,0.1112,0.03,,46.04,,,0.05,0.07,0.29,0.06
AMPH,7.32,0.0704,0.04,,30.21,,,0.05,0.04,1.22,0.14
TTCF,-5.52,0.0709,0.0,,1.51,,,0.05,-0.71,2.21,-0.41
ATGE,-0.15,0.08539999999999999,0.03,,40.43,,,0.04,0.16,0.83,0.23
ATGE,-0.15,0.08539999999999999,0.03,,40.43,,,0.04,0.16,0.83,0.23
TRTN,0.12,0.042199999999999994,0.04,,67.54,,,0.04,0.12,0.19,0.32
TFC,0.18,0.0638,0.01,,45.06,,,0.04,0.11,0.05,0.28
BERY,0.11,0.0588,0.04,,60.88,,,0.04,0.09,0.34,0.05
BERY,0.11,0.0588,0.04,,60.88,,,0.04,0.09,0.34,0.05
XPO,0.29,0.011000000000000001,0.03,,38.14,,,0.04,0.08,0.1,0.03
AFG,0.5,0.0785,0.03,,141.74,,,0.03,0.17,0.53,0.31
AVA,0.05,0.056600000000000004,0.02,,41.95,,,0.03,0.05,0.02,0.1
AVA,0.05,0.056600000000000004,0.02,,41.95,,,0.03,0.05,0.02,0.1
TWNK,5.03,0.0617,0.03,,26.14,,,0.03,0.03,1.29,0.1
BRBR,,0.08289999999999999,0.02,,26.38,,,0.03,0.03,0.61,0.02
BRBR,,0.08289999999999999,0.02,,26.38,,,0.03,0.03,0.61,0.02
AKA,2.64,0.08990000000000001,0.03,,1.94,,,0.03,-0.02,0.36,-0.01
TGH,0.74,0.0454,0.02,,30.02,,,0.02,0.19,0.36,0.33
UPST,1.53,0.0194,0.02,,18.67,,,0.02,0.09,8.48,0.16
TARO,-0.86,0.0711,0.03,,30.46,,,0.02,0.05,0.58,0.1
THR,4.58,0.08439999999999999,0.02,,20.41,,,0.02,0.03,0.51,0.06
AC,0.0,0.1025,0.01,,41.64,,,0.01,0.06,12.08,0.0
WSC,0.75,0.1047,-0.0,,48.44,,,-0.0,0.01,0.02,0.08
ARGO,0.1,0.0797,0.0,,27.43,,,-0.0,0.01,0.02,0.0
BAMR,0.0,0.0351,0.0,,45.11,,,0.0,-0.04,0.25,0.0
BAMR,0.0,0.0351,0.0,,45.11,,,0.0,-0.04,0.25,0.0
BBGI,-0.48,0.0473,0.0,,1.06,,,0.0,-0.05,1.15,-0.01
BBGI,-0.48,0.0473,0.0,,1.06,,,0.0,-0.05,1.15,-0.01
BFI,-4.13,0.0434,-0.04,,1.56,,,-0.0,-3.66,0.61,-1.76
BFI,-4.13,0.0434,-0.04,,1.56,,,-0.0,-3.66,0.61,-1.76
CCRN,-2.13,0.0791,-0.01,,36.64,,,-0.01,0.09,0.01,0.08
CCRN,-2.13,0.0791,-0.01,,36.64,,,-0.01,0.09,0.01,0.08
XOMA,-1.87,0.0959,-0.01,,21.06,,,-0.01,0.07,7.2,0.41
BROS,,0.0286,-0.01,,37.06,,,-0.01,-0.01,0.13,-0.03
BROS,,0.0286,-0.01,,37.06,,,-0.01,-0.01,0.13,-0.03
TA,-1.77,0.0435,-0.02,,49.96,,,-0.02,0.08,1.03,0.01
XTLB,0.11,0.1047,-0.02,,1.2254,,,-0.02,0.06,12.85,inf
ZI,-2.9,0.0125,-0.02,,29.27,,,-0.02,0.01,0.61,0.16
ARCE,-3.15,0.0932,-0.02,,12.41,,,-0.02,-0.22,0.15,-0.13
AXL,1.47,0.0832,-0.04,,10.21,,,-0.05,0.01,0.51,0.0
AXL,1.47,0.0832,-0.04,,10.21,,,-0.05,0.01,0.51,0.0
BCOR,-2.05,0.0684,-0.06,,24.91,,,-0.06,0.01,1.21,0.01
BCOR,-2.05,0.0684,-0.06,,24.91,,,-0.06,0.01,1.21,0.01
ATTO,-1.09,0.125,-0.04,,5.6,,,-0.06,-1.08,0.32,-0.06
ATTO,-1.09,0.125,-0.04,,5.6,,,-0.06,-1.08,0.32,-0.06
ALTO,-0.98,0.15810000000000002,-0.04,,3.46,,,-0.07,0.18,0.73,0.04
THM,0.09,0.0986,-0.07,,0.4455,,,-0.07,-0.07,13.42,-inf
BORR,0.05,0.12240000000000001,-0.08,,4.97,,,-0.08,-0.28,0.3,-0.79
BORR,0.05,0.12240000000000001,-0.08,,4.97,,,-0.08,-0.28,0.3,-0.79
TIGR,-0.98,0.0753,-0.09,,5.39,,,-0.09,0.02,0.1,0.06
TLS,-5.57,0.011000000000000001,-0.07,,4.22,,,-0.1,-0.15,2.48,-0.18
WOLF,0.14,0.1167,-0.1,,84.29,,,-0.11,-0.02,1.16,-0.27
AEHR,-1.43,0.15289999999999998,-0.08,,26.72,,,-0.12,0.01,2.86,0.19
AMRN,-0.54,0.1483,-0.08,,1.22,,,-0.14,0.02,0.59,0.01
BNFT,-0.06,0.12029999999999999,-0.12,,10.39,,,-0.16,-0.09,0.43,-0.12
BNFT,-0.06,0.12029999999999999,-0.12,,10.39,,,-0.16,-0.09,0.43,-0.12
AMC,5.96,0.07719999999999999,-0.14,,8.17,,,-0.17,-0.3,0.89,-0.5
YCBD,26.19,0.1183,-0.16,,0.3239,,,-0.17,-1.24,3.82,-0.53
ARWR,-0.85,0.098,-0.16,,33.93,,,-0.18,-0.04,1.26,-1.02
AIKI,-0.42,0.0941,-0.18,,3.54,,,-0.19,-0.02,61.79,-inf
WRBY,-inf,0.081,-0.15,,18.55,,,-0.2,-0.07,2.17,-0.27
VVPR,0.49,0.1618,-0.14,,0.3635,,,-0.21,-2.87,0.06,-0.96
CALT,2.61,0.0254,-0.22,,18.0,,,-0.24,-1.04,7.05,-2.18
CALT,2.61,0.0254,-0.22,,18.0,,,-0.24,-1.04,7.05,-2.18
BITF,0.0,0.15410000000000001,-0.14,,0.5778,,,-0.26,0.2,1.24,0.0
BITF,0.0,0.15410000000000001,-0.14,,0.5778,,,-0.26,0.2,1.24,0.0
WAVE,0.0,0.0333,-0.25,,4.34,,,-0.27,-0.1,16.19,0.0
TROO,0.49,0.1442,-0.27,,1.93,,,-0.29,-0.04,1.59,-2.28
AMAM,0.98,0.0417,-0.25,,0.5,,,-0.3,-3.9,6.92,-9.13
BGNE,0.22,0.0711,-0.33,,201.86,,,-0.4,-0.07,2.74,-1.2
BGNE,0.22,0.0711,-0.33,,201.86,,,-0.4,-0.07,2.74,-1.2
USWS,0.3,0.07,-0.32,,7.41,,,-0.41,-0.18,0.11,-0.28
APTX,0.1,0.08410000000000001,-0.47,,0.259,,,-0.49,-4.27,18.66,-74.89
UTME,0.0,0.012,-0.09,,1.64,,,-0.53,-1.23,0.06,0.0
ALLR,2.22,0.087,-0.38,,0.5,,,-0.53,-6.6,0.94,-inf
AKRO,0.14,0.0151,-0.55,,45.46,,,-0.58,-0.06,5.99,-inf
AHG,-3.42,0.1245,-0.39,,0.47,,,-0.64,-1.04,1.05,-19.85
ARTL,0.53,0.1209,-0.6,,2.56,,,-0.66,-0.11,11.84,-inf
BTBT,-0.58,0.32270000000000004,-0.61,,0.9371,,,-0.67,0.07,8.4,0.05
BTBT,-0.58,0.32270000000000004,-0.61,,0.9371,,,-0.67,0.07,8.4,0.05
ARAV,0.04,0.163,-0.59,,1.46,,,-0.67,-1.28,3.31,-5.26
TSP,1.14,0.0134,-0.57,,2.21,,,-0.68,-1.56,23.92,-117.02
BCAB,0.42,0.0241,-1.36,,10.52,,,-0.69,-0.25,12.36,-381.61
BCAB,0.42,0.0241,-1.36,,10.52,,,-0.69,-0.25,12.36,-381.61
ACHV,0.32,0.0909,-0.63,,2.77,,,-0.72,-1.27,9.46,-inf
AYTU,0.82,0.0271,-0.47,,0.225,,,-0.73,-17.4,0.3,-1.14
AYTU,0.82,0.0271,-0.47,,0.225,,,-0.73,-17.4,0.3,-1.14
YVR,0.29,0.052199999999999996,-0.65,,0.23,,,-0.88,-3.51,1.91,-16.64
AMTX,0.09,0.0987,-0.33,,5.55,,,-0.9,-0.26,0.12,-0.22
WORX,0.0,0.1748,-0.59,,0.5622,,,-0.92,-0.6,0.03,0.0
ACST,-0.24,0.1503,-0.64,,0.4288,,,-0.94,-0.51,9.31,-inf
SYN,0.05,0.07,-0.68,,1.02,,,-0.96,-0.11,18.94,-inf
BBLN,0.44,0.1166,-0.64,,0.6811,,,-1.03,-1.32,1.96,-1.14
BBLN,0.44,0.1166,-0.64,,0.6811,,,-1.03,-1.32,1.96,-1.14
VORB,-0.02,0.010700000000000001,-0.84,,2.77,,,-1.05,-0.16,4.05,-21.3
TERN,0.67,0.0803,-0.92,,6.41,,,-1.14,-0.31,6.99,-50.16
TRVI,0.13,0.0876,-0.99,,2.13,,,-1.3,-0.62,2.89,-inf
VERA,1.04,0.0031,-1.19,,16.3,,,-1.4,-0.09,10.36,-inf
ANIX,-0.0,0.0964,-1.36,,4.89,,,-1.68,-0.09,22.93,-25.28
ASLN,0.09,0.08560000000000001,-1.04,,0.57,,,-1.72,-0.79,14.18,-inf
YQ,0.21,0.1539,-0.7,,1.35,,,-1.72,-21.66,1.73,-0.66
VYNE,0.28,0.2231,-1.43,,0.2274,,,-1.92,-6.03,2.29,-4.97
BSFC,0.15,0.0171,-0.3,,0.6,,,-2.4,-0.18,0.17,-0.26
BSFC,0.15,0.0171,-0.3,,0.6,,,-2.4,-0.18,0.17,-0.26
TIVC,0.41,0.1112,-1.44,,1.2,,,-5.53,-0.73,10.64,-7.28
VLON,0.25,0.043,-3.43,,0.2402,,,-6.74,-5.52,1.51,-inf
VSCO,-3.45,0.030600000000000002,,,44.43,,,,0.16,0.29,0.1
AEHL,3.87,0.0429,,,0.5252,,,,0.0,,
ASPI,0.0,0.0222,,,2.07,,,,0.0,,0.0
ASPI,0.0,0.0222,,,2.07,,,,0.0,,0.0
WBX,-0.05,0.0091,,,5.55,,,,0.0,,
AMBO,-1.03,0.0108,,,0.328,,,,0.0,,
SYM,0.06,0.0313,,5732953211.07,11.21,0.0,-100.0,,0.0,0.46,-0.49
SYK,-0.09,0.08380000000000001,0.08,65439290154.58,243.11,173.47,-28.999999999999996,0.09,0.02,0.65,0.12
SYF,0.39,0.0956,0.03,91182767802.67,35.3,166.62,372.0,0.1,0.22,0.12,0.45
SYBX,0.05,0.057300000000000004,-0.34,-7646834430.9,0.789,-109.7,-14004.0,-0.36,-1.1,1.63,-34.53
SYBT,0.08,0.08199999999999999,0.01,-2749037234.15,74.15,-103.41,-239.0,0.11,0.04,0.16,0.32
SY,-0.27,0.064,0.02,,0.8356,,,0.03,-0.1,1.87,-0.0
SXTC,0.0,0.061799999999999994,-0.16,1191413.81,0.75,0.08,-89.0,-0.37,-0.49,0.91,0.0
SXT,-0.01,0.0758,0.07,2645412513.34,75.65,62.95,-17.0,0.08,0.04,0.11,0.09
SXI,0.18,0.0906,0.05,993346540.72,106.88,81.35,-24.0,0.06,0.05,0.7,0.08
SXC,0.65,0.076,-0.01,4772190588.51,8.62,57.44,566.0,-0.01,0.06,0.35,0.03
SWX,0.03,0.0356,0.02,-44322972984.49,67.94,-734.01,-1180.0,0.03,0.05,0.07,0.05
SWVL,1.21,0.0461,-1.65,-24333071797.51,0.37,0.0,-100.0,-0.55,0.0,0.07,-3.69
SWTX,1.09,0.0718,-0.25,-20698657753.15,25.09,-420.28,-1775.0,-0.27,-0.14,3.47,-inf
SWSS,0.0,0.0953,-0.09,-198946177.26,10.07,-8.85,-188.0,-0.12,-0.0,1.69,0.0
SWN,-1.08,0.08259999999999999,-0.09,1360042944.79,6.48,1.34,-79.0,-0.12,-0.0,0.01,-0.0
SWKS,0.16,0.09230000000000001,0.18,25629410005.84,93.96,154.97,65.0,0.19,0.1,1.34,0.29
SWKH,1.35,0.0588,0.06,10297737738.73,19.4,803.92,4044.0,0.06,0.1,8.41,0.46
SWK,0.28,0.0825,0.05,-9928331781.08,81.94,-60.9,-174.0,0.06,0.13,0.02,0.11
SWIR,0.53,0.1166,-0.1,-2155008609.5,29.22,-57.23,-296.0,-0.14,-0.08,0.39,-0.19
SWIM,-1.26,0.0259,-0.01,240849988.66,3.57,2.01,-44.0,-0.02,-0.15,0.38,-0.1
SWI,1.12,0.0354,0.0,337369487.82,8.79,2.12,-76.0,0.0,-0.04,1.77,-0.07
SWET,0.0,0.0953,-0.02,-319785054.01,10.06,-11.59,-215.0,-0.19,0.0,0.92,0.0
SWCH,0.29,0.06280000000000001,0.0,-18569997595.91,34.23,-76.86,-325.0,0.0,0.0,0.29,0.01
SWBI,-2.16,0.0922,0.22,2671793570.98,12.39,55.32,346.0,0.3,0.33,1.36,0.23
SWAV,-0.07,0.1112,-0.31,-60058627.72,249.89,-1.7,-101.0,-0.37,-0.0,1.73,-0.04
SVVC,-1.24,0.1247,-0.17,-7933872.99,1.15,-1.15,-200.0,-0.18,-0.93,,-1.17
SVT,8.55,0.054900000000000004,0.05,261587886603260.2,11.1,104984964.54,945810391.0,0.06,0.15,2.25,0.1
SVRE,0.0,0.0006,-10.99,-77619981000.0,1.32,0.0,-100.0,3.69,0.0,1.72,0.0
SVRA,-0.05,0.0851,-0.43,-1237029416.72,1.62,-10.86,-770.0,-0.47,-0.23,2.32,-inf
SVNA,0.0,0.0005,0.04,-4418038672.0,10.225,-192.09,-1979.0,0.04,0.03,6.14,0.0
SVM,-0.03,0.10060000000000001,0.06,626070675.46,2.99,3.55,19.0,0.07,0.06,2.46,0.14
SVII,0.0,0.0059,-0.02,-602864.0,10.08,0.0,-100.0,-1.08,0.0,0.0,0.0
SVFD,0.0,0.0682,-1.58,-241461016.23,1.17,-86.04,-7454.000000000001,-8.4,-1.47,7.25,0.0
SVFB,0.0,0.0953,-0.79,-274868124.66,10.03,-11.57,-215.0,-14.19,-0.0,3.91,0.0
SVFA,0.0,0.0986,-0.41,-734966772.43,10.06,-12.17,-221.0,2.49,0.02,0.31,0.0
SVC,-0.23,0.0783,-0.01,-5755876041.15,7.78,-34.86,-548.0,-0.01,-0.42,4.41,-0.36
SUZ,-1.97,0.0655,-0.01,689609987304.88,9.8,511.12,5116.0,-0.02,0.65,1.18,0.21
SURG,1.12,0.1894,-0.85,-927590109.26,7.48,-77.0,-1129.0,-0.21,-0.15,0.63,-0.27
SURF,0.65,0.0873,-0.15,-2629427416.32,0.9785,-56.99,-5924.0,-0.17,-1.74,2.8,-29.21
SUPV,-0.85,1.9202000000000001,-0.01,-313558017307.25,1.78,-3432.7,-192948.0,-0.04,-5.21,0.08,-0.03
SUPN,-0.1,0.0771,0.08,3976383622.23,37.51,74.77,99.0,0.1,0.03,0.65,0.09
SUP,-0.94,0.0895,-0.07,-1435795050.62,4.7,-54.88,-1268.0,-0.08,0.03,0.49,0.0
SUNW,0.45,0.105,-0.26,-687496487.64,2.44,-23.64,-1069.0,-0.47,-0.38,0.8,-0.26
SUNL,-7.75,0.0462,-0.02,658233609373665.8,1.81,7760788.92,428772769.00000006,0.03,-1.57,1.38,-2.1
SUN,-0.3,0.0837,0.04,6497284604.24,42.84,77.95,82.0,0.04,0.15,0.03,0.03
SUMO,0.3,0.0202,-0.29,-3646696040.15,7.78,-32.56,-519.0,-0.61,-0.14,0.47,-0.51
SUM,0.47,0.0821,0.02,3073918208.58,30.32,25.93,-14.000000000000002,0.03,0.04,1.23,0.06
SUI,0.49,0.07139999999999999,0.02,31795012451.14,146.08,274.17,88.0,0.02,0.02,0.18,0.17
SUAC,0.0,0.0018,-0.0,-1448755268.56,10.06,0.0,-100.0,-0.0,0.0,1.75,0.0
SU,-1.02,0.0969,0.02,114270522388.09,31.94,78.43,146.0,0.02,0.09,0.21,0.11
STZ,-38.49,0.0766,0.05,4.479482449832725e+20,261.05,2727001929718.46,1044628205117.0,0.05,-0.0,0.07,-0.0
STXS,-8.77,0.1402,-0.1,43241128142787.39,2.3,579787.45,25208050.0,-0.13,-0.06,2.92,-0.31
STX,0.01,0.0687,0.17,63081036191.02,52.97,283.34,434.99999999999994,0.25,0.14,0.18,0.14
STWD,0.07,0.09910000000000001,0.01,-99393160481.39,21.01,-326.29,-1653.0,0.01,0.07,0.54,0.62
STVN,0.57,0.0019,0.07,27604100125.39,16.0,104.28,552.0,0.1,0.03,1.21,0.16
STTK,0.67,0.0168,-0.22,-8476892246.18,2.34,-200.65,-8675.0,-0.35,-0.45,3.75,-1.5
STT,0.01,0.084,0.01,-519088423600.28,77.72,-1419.71,-1927.0,0.07,0.09,0.01,0.22
STSS,0.0,0.0024,-1.65,-4521904285.67,1.3368,0.0,-100.0,-2.08,0.0,0.53,0.0
STSA,0.8,0.0537,-0.61,-14025294839.94,1.01,-444.83,-44143.0,-0.76,-1.61,1.86,-inf
STRY,0.23,0.0194,-0.66,-17844290843.73,0.1765,0.0,-100.0,-0.83,0.0,0.89,-7.48
STRT,-1.16,0.011000000000000001,0.0,-815747818.21,23.51,-206.33,-977.9999999999999,0.0,0.08,0.11,0.02
STRS,0.97,0.0695,0.01,-1452048064.09,23.97,-176.11,-835.0,0.01,0.29,0.12,2.03
STRR,-1.66,0.0349,-0.04,-454328311.73,1.02,-78.73,-7819.0,-0.07,-0.51,0.16,-0.03
STRO,0.54,0.09140000000000001,-0.23,-3138817824.9,7.1,-67.84,-1055.0,-0.27,-0.32,0.73,-1.71
STRN,0.29,0.0911,0.04,-168274987.67,1.37,-8.69,-734.0,0.13,0.01,4.12,0.01
STRM,-5.52,0.10830000000000001,-0.09,246137580528.29,1.98,5170.89,261056.0,-0.15,-0.07,0.73,-0.38
STRL,0.25,0.0824,0.05,2589683214.75,32.73,89.94,175.0,0.07,0.07,0.23,0.04
STRE,0.0,0.0953,-0.0,-320527869.4,10.02,-11.41,-214.0,-0.0,-0.0,0.52,0.0
STRC,1.02,0.0947,-0.74,,1.09,,,-0.84,-0.52,35.24,-16.06
STRA,-1.45,0.0571,0.02,18795249726.58,81.14,764.02,842.0,0.03,0.03,1.37,0.05
STR,-1.89,0.038,0.0,815067713.33,33.09,0.0,-100.0,0.0,0.0,2.7,0.24
STOR,0.07,0.0866,0.03,12177758680.91,31.84,44.65,40.0,0.03,0.03,0.25,0.34
STOK,0.63,0.0825,-0.2,-3020249376.81,7.36,-82.09,-1215.0,-0.21,-0.32,8.45,-inf
STNG,-1.6,0.049100000000000005,-0.02,,53.9,,,-0.02,-0.07,0.44,-0.43
STNE,-0.19,0.1565,0.01,-3701598728.66,11.91,-14.08,-218.00000000000003,0.03,-0.37,0.2,-0.23
STN,0.7,0.0796,0.03,11938452036.93,50.25,107.37,113.99999999999999,0.04,0.04,0.16,0.06
STM,0.15,0.08800000000000001,0.1,28615125658.48,38.67,31.57,-18.0,0.12,0.06,1.09,0.16
STLD,0.94,0.1016,0.14,142505181860.34,109.55,718.09,555.0,0.17,0.15,0.56,0.17
STLA,1.19,0.08130000000000001,0.05,1913871325708.92,15.37,610.96,3875.0,0.09,0.29,0.75,0.1
STKS,0.07,0.1288,0.06,99501767.35,6.5,3.1,-52.0,0.07,0.15,0.56,0.11
STKL,-23.52,0.1285,0.0,,9.22,,,-0.02,-0.0,0.0,-0.01
STKH,0.0,0.011000000000000001,-0.45,-2889365454.55,1.96,0.0,-100.0,-0.11,0.0,6.88,0.0
STIX,-0.23,0.08839999999999999,-0.13,-740038794.42,0.9202,0.0,-100.0,-0.31,0.0,0.37,-0.32
STIM,0.06,0.153,-0.27,-372684868.84,6.19,-14.13,-328.0,-0.33,-0.19,6.0,-0.56
STGW,0.39,0.0027,0.03,128576331480.75,7.49,1135.84,15065.0,0.04,0.02,0.14,0.01
STG,-0.44,0.0403,-0.1,,6.77,,,-0.24,2.4,0.33,0.09
STET,0.0,0.0066,-0.0,-819782352.79,10.15,0.0,-100.0,-0.0,0.0,0.39,0.0
STER,-0.18,0.0177,-0.03,6788807596.85,14.98,70.86,373.0,-0.03,-0.01,0.37,-0.03
STEP,0.67,0.0079,0.1,53413725528.53,30.05,892.5,2870.0,0.17,0.11,0.06,0.14
STEM,0.33,0.0085,-0.37,-25639943365.67,11.69,-177.45,-1618.0,-2.91,-0.06,8.5,-0.79
STEL,0.24,0.0875,0.01,-3290296921.61,33.56,0.0,-100.0,0.05,0.0,0.13,0.34
STE,-0.02,0.07780000000000001,0.05,10143641168.83,191.91,101.41,-47.0,0.06,0.01,0.38,0.05
STCN,0.82,0.052199999999999996,-0.03,7458578307.2,1.13,123.41,10821.0,-0.05,-0.65,0.44,-0.07
STC,0.61,0.08289999999999999,0.07,12358337663.99,42.42,459.57,983.0,0.08,0.28,1.18,0.1
STBX,0.0,0.0603,0.03,188763243.63,2.46,0.0,-100.0,0.76,0.0,0.91,0.0
STBA,0.76,0.0818,0.01,723712390.42,36.62,18.39,-50.0,0.07,0.08,0.11,0.34
STAR,-3.64,0.0641,0.02,-62226560436.75,8.04,-895.66,-11240.0,0.02,0.24,0.29,0.34
STAG,0.58,0.08560000000000001,0.03,8768217411.36,33.06,50.1,52.0,0.03,0.03,0.18,0.34
